feature	a0	a0.1	a0.2	a0.3	a0.4	a0.5	a0.6	a0.7	a0.8	a0.9	a1
8851805 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8875791 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8875513 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8875878 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8875656 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5657655 [DNA Repair]	1	0.0022	6e-04	0	0	4e-04	2e-04	0	0	0	4e-04
2132295 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
2206302 [Disease]	1	0	0	0	0	0	0	0	0	0	0
2206296 [Disease]	1	0	0	0	0	0	0	0	0	0	0
2206307 [Disease]	1	0	0	0	0	0	0	0	0	0	0
2206282 [Disease]	1	4e-04	0	4e-04	4e-04	2e-04	2e-04	2e-04	0	0	0
2206291 [Disease]	1	0.0022	4e-04	0.001	2e-04	4e-04	2e-04	0	0	2e-04	0
2206305 [Disease]	1	0.0108	0.0042	0.0022	6e-04	2e-04	4e-04	4e-04	0	0	0
2206290 [Disease]	1	4e-04	0	0	0	2e-04	0	0	0	0	0
2206308 [Disease]	1	0.092	0.06	0.043	0.0252	0.0264	0.021	0.011	0.0098	0.0098	0.0118
2206280 [Disease]	1	0	0	0	0	0	0	0	0	0	0
2206285 [Disease]	1	0.01	0.0086	0.0038	0.001	0.003	0.0048	0.0012	8e-04	6e-04	0.0018
2206292 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5660489 [Cell Resp]	1	0.0012	4e-04	2e-04	0	0	4e-04	0	0	2e-04	0
1632852 [Cell Resp]	1	0.001	0	0	0	0	0	0	0	0	0
6791226 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
1500620 [Reprod Cell Cycl]	1	6e-04	0	0	0	0	0	0	0	0	0
912446 [Reprod Cell Cycl]	1	2e-04	0	0	0	0	0	0	0	0	0
1221632 [Reprod Cell Cycl]	1	2e-04	0	0	0	0	0	0	0	0	0
5662702 [Metab]	1	6e-04	0	0	0	0	0	0	0	0	0
199991 [Ves-med Transp]	1	0	0	0	0	0	0	0	0	0	0
174490 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5579029 [Disease]	1	0	0	0	0	0	0	0	0	0	0
1430728 [Metab]	1	0	0	0	0	0	0	0	0	0	0
2022377 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
8953854 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
71291 [Metab]	1	0	0	0	0	0	0	0	0	0	0
71387 [Metab]	1	0	0	0	0	0	0	0	0	0	0
8978934 [Metab]	1	0	0	0	0	0	0	0	0	0	0
6806667 [Metab]	1	0	0	0	0	0	0	0	0	0	0
196757 [Metab]	1	2e-04	0	0	0	0	0	0	0	0	0
2408550 [Metab]	1	0	0	0	0	0	0	0	0	0	0
5263617 [Metab]	1	2e-04	0	0	0	0	2e-04	0	0	0	0
2408508 [Metab]	1	0.0016	8e-04	0	0	4e-04	0	0	0	0	0
556833 [Metab]	1	0	0	0	0	0	0	0	0	0	0
202131 [Metab]	1	0	0	0	0	0	0	0	0	0	0
194441 [Metab RNA]	1	0.0116	0.001	0	0	0	0	0	0	0	0
15869 [Metab]	1	0	0	0	0	0	0	0	0	0	0
351202 [Metab]	1	0	0	0	0	0	0	0	0	0	0
189445 [Metab]	1	0	0	0	0	0	0	0	0	0	0
392499 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
380612 [Neur Sys]	1	0.001	0	0	0	0	0	0	0	0	0
196071 [Metab]	1	0	0	0	0	0	0	0	0	0	0
8957322 [Metab]	1	0	0	0	0	0	0	0	0	0	0
6806664 [Metab]	1	0	0	0	0	0	0	0	0	0	0
196854 [Metab]	1	0	0	0	0	0	0	0	0	0	0
196849 [Metab]	1	0	0	0	0	0	0	0	0	0	0
425410 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
6799990 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
5689901 [Metab Prot]	1	2e-04	0	0	0	0	0	0	0	0	0
5661231 [Cell Resp]	1	0	0	0	0	0	0	0	0	0	0
1237112 [Metab]	1	0	0	0	0	0	0	0	0	0	0
156581 [Metab]	1	0.0032	8e-04	4e-04	2e-04	2e-04	0	2e-04	0	0	0
2408552 [Metab]	1	0.0028	0	2e-04	0	0	2e-04	0	0	0	0
203927 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
190840 [Ves-med Transp]	1	0	0	0	0	0	0	0	0	0	0
193993 [Metab]	1	0	0	0	0	0	0	0	0	0	0
164516 [Disease]	1	0.0096	0.0018	2e-04	8e-04	0	0	0	0	0	0
211958 [Metab]	1	0.0292	0.0214	0.0184	0.0128	0.011	0.0102	0.0082	0.0078	0.007	0.006
5223345 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
5358508 [DNA Repair]	1	0.007	0.0014	0	4e-04	0	0	0	0	0	0
5358606 [DNA Repair]	1	0.0064	6e-04	0	4e-04	0	0	0	0	0	0
5358565 [DNA Repair]	1	0.007	0.0014	0	4e-04	0	0	0	0	0	0
5339716 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5339717 [Disease]	1	0	0	0	0	0	0	0	0	0	0
1369007 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
77289 [Metab]	1	0	0	0	0	0	0	0	0	0	0
166187 [Metab]	1	0	0	0	0	0	0	0	0	0	0
1592230 [Org Biog]	1	0	0	0	0	0	0	0	0	0	0
8949215 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
1362409 [Metab]	1	0	0	0	0	0	0	0	0	0	0
1268020 [Prot Loc]	1	0	0	0	0	0	0	0	0	0	0
379726 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
163282 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
163316 [Gene Expr]	1	4e-04	6e-04	0	0	2e-04	0	0	0	2e-04	2e-04
5368287 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
5389840 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
5368286 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
5419276 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
5205647 [Cell Resp]	1	8e-04	0	2e-04	0	0	0	0	0	0	0
68882 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
453279 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
453274 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
2555396 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
68881 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
68877 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
68875 [Cell Cycl]	1	2e-04	0	0	0	0	0	0	0	0	0
69618 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
68884 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
2129379 [ECM Org]	1	0	0	0	0	0	0	0	0	0	0
947581 [Metab]	1	0	0	0	0	0	0	0	0	0	0
1222449 [Disease]	1	0.0096	0.003	0.0026	0.0012	0.001	0.0012	8e-04	2e-04	2e-04	2e-04
2206281 [Disease]	1	0	0	0	0	0	0	0	0	0	0
427601 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
390648 [Sig Transd]	1	4e-04	0	4e-04	0	2e-04	6e-04	2e-04	2e-04	0	4e-04
397014 [Muscl contr]	1	0	0	0	0	0	0	0	0	0	0
975871 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
5602498 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5602680 [Disease]	1	0	0	0	0	0	0	0	0	0	0
975155 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
166166 [Imm Sys]	1	2e-04	0	2e-04	0	0	0	0	0	0	0
166058 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
3785653 [Disease]	1	0	0	0	0	0	0	0	0	0	0
525793 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
975577 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
975576 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
964739 [Metab Prot]	1	0.029	0.0062	0.003	0.0012	4e-04	2e-04	2e-04	2e-04	0	0
532668 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
205025 [Sig Transd]	1	0.0024	6e-04	4e-04	4e-04	4e-04	0	2e-04	0	0	2e-04
389542 [Metab]	1	0	0	0	0	0	0	0	0	0	0
375165 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
419037 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
9636003 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
168333 [Disease]	1	0.4862	0.1082	0.0148	0.0018	4e-04	2e-04	0	0	0	0
933543 [Imm Sys]	1	0.0332	0.0142	0.006	0.0038	0.0018	0.0028	0.0016	0.0012	4e-04	6e-04
209560 [Sig Transd]	1	8e-04	4e-04	2e-04	0	2e-04	0	0	0	0	0
205017 [Sig Transd]	1	6e-04	0	2e-04	0	0	0	0	0	0	0
167060 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
187024 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5676590 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
168638 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
203754 [Metab]	1	8e-04	0	0	2e-04	0	0	0	0	0	0
203641 [Metab]	1	0	0	0	0	0	0	0	0	0	0
2122947 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
2979096 [Sig Transd]	1	0.0142	0.0094	0.006	0.003	0.0062	0.0038	0.0022	0.0014	6e-04	0.0026
2197563 [Sig Transd]	1	2e-04	0	2e-04	0	0	0	0	0	0	0
9013507 [Sig Transd]	1	2e-04	0	0	0	0	0	0	0	0	0
9013508 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
9013700 [Sig Transd]	1	2e-04	0	0	0	0	0	0	0	0	0
9013695 [Sig Transd]	1	6e-04	2e-04	4e-04	2e-04	4e-04	0	0	0	0	2e-04
1368071 [Circ Cl]	1	1	1	0.9996	0.9978	0.9986	0.998	0.9962	0.9942	0.9924	0.9946
193648 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
205043 [Sig Transd]	1	2e-04	0	0	0	0	0	0	0	0	0
168276 [Disease]	1	0.7824	0.5018	0.3194	0.215	0.1654	0.117	0.0864	0.0648	0.0534	0.0342
9025046 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
9034013 [Sig Transd]	1	0.2234	0.127	0.0856	0.0444	0.0384	0.0264	0.0162	0.0094	0.0038	0.0012
9026357 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
9032759 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
9603505 [Sig Transd]	1	0.2824	0.1802	0.131	0.0898	0.087	0.0704	0.0508	0.046	0.0364	0.0416
442660 [Transp Sm Mol]	1	0.0176	0.003	0.0012	8e-04	4e-04	2e-04	2e-04	0	2e-04	0
420597 [C-C Comm]	1	0	0	0	0	0	0	0	0	0	0
8951664 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
167590 [Disease]	1	0	0	0	0	0	0	0	0	0	0
182218 [Disease]	1	0	0	0	0	0	0	0	0	0	0
164944 [Disease]	1	0	0	0	0	0	0	0	0	0	0
164939 [Disease]	1	0	0	0	0	0	0	0	0	0	0
164940 [Disease]	1	2e-04	0	0	0	0	0	0	0	0	0
164938 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5250941 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
5674499 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654726 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654727 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654732 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654733 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5675221 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
6807004 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
9617324 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
9604323 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5368598 [Sig Transd]	1	0.0278	0.0176	0.0116	0.006	0.0068	0.0062	0.0048	0.0036	0.0028	0.0066
3772470 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8866904 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
199418 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
936440 [Imm Sys]	1	0.001	2e-04	0	0	0	0	0	0	0	0
373753 [C-C Comm]	1	0	0	0	0	0	0	0	0	0	0
418886 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
373752 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
6794361 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
8863678 [Disease]	1	0	0	0	0	0	0	0	0	0	0
447043 [Dev Biol]	1	0.0204	0.0074	0.0028	0.0018	0.0016	8e-04	0.001	2e-04	6e-04	4e-04
112316 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
194306 [Sig Transd]	1	0.0012	6e-04	4e-04	6e-04	2e-04	4e-04	4e-04	2e-04	0	2e-04
168799 [Disease]	1	0.475	0.2854	0.218	0.1444	0.1468	0.1344	0.1	0.0846	0.0776	0.0902
112311 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
112314 [Neur Sys]	1	4e-04	0	0	0	0	0	0	0	0	0
112310 [Neur Sys]	1	0.0312	0.005	0.0034	0	4e-04	0	0	0	0	0
112313 [Neur Sys]	1	0.0018	0	0	0	0	0	0	0	0	0
6798695 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
197264 [Metab]	1	0	0	0	0	0	0	0	0	0	0
196807 [Metab]	1	0	0	0	0	0	0	0	0	0	0
392154 [Hemost]	1	0.0068	0.002	0.001	2e-04	2e-04	2e-04	6e-04	2e-04	0	2e-04
427413 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
9009391 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
3000171 [ECM Org]	1	0	0	0	0	0	0	0	0	0	0
9017802 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5693571 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
975957 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
975956 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
927802 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
181430 [Neur Sys]	1	0.018	6e-04	2e-04	0	0	0	0	0	0	0
350054 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
447038 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
2980766 [Cell Cycl]	1	8e-04	0	0	0	0	0	0	0	0	0
2995410 [Cell Cycl]	1	0.0032	4e-04	0	0	2e-04	0	2e-04	0	0	0
198725 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
3301854 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
383280 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
180746 [Disease]	1	0.9588	0.856	0.7258	0.596	0.5294	0.4546	0.3606	0.3042	0.2452	0.1884
1251985 [Sig Transd]	1	0.0272	0.0084	0.0044	0.0026	0.0016	0	2e-04	6e-04	4e-04	4e-04
8956320 [Metab]	1	0	0	0	0	0	0	0	0	0	0
8956319 [Metab]	1	0	0	0	0	0	0	0	0	0	0
774815 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
5696398 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
8956321 [Metab]	1	0	0	0	0	0	0	0	0	0	0
168643 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
418038 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5173214 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
5173105 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
913709 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
1480926 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
8983711 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
381753 [Sig Transd]	1	0.059	0.025	0.0106	0.0046	0.005	0.002	6e-04	0	0	0
190704 [Ves-med Transp]	1	0	0	0	0	0	0	0	0	0	0
2559585 [Cell Resp]	1	0	0	0	0	0	0	0	0	0	0
6802957 [Disease]	1	0	0	0	0	0	0	0	0	0	0
111885 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
419771 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
68949 [Cell Cycl]	1	0.001	0	0	0	0	0	0	0	0	0
389397 [Sig Transd]	1	0.036	0.0062	0.003	0.001	4e-04	2e-04	2e-04	0	2e-04	0
1852241 [Org Biog]	1	0	0	0	0	0	0	0	0	0	0
561048 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
428643 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
549127 [Transp Sm Mol]	1	2e-04	0	0	0	0	0	0	0	0	0
549132 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
449836 [Imm Sys]	1	0.0708	0.0396	0.0264	0.0128	0.016	0.0136	0.0074	0.007	0.0062	0.0084
416700 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
5689896 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
2559580 [Cell Resp]	1	0	0	0	0	0	0	0	0	0	0
1234176 [Cell Resp]	1	0	0	0	0	0	0	0	0	0	0
417957 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
141334 [Metab]	1	4e-04	0	2e-04	0	0	0	0	0	0	0
5651801 [DNA Repair]	1	4e-04	0	0	0	0	0	0	0	0	0
4086400 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
389948 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
165160 [Sig Transd]	1	0.0116	0.0068	0.004	0.0028	0.003	0.002	0.001	6e-04	0.0014	8e-04
210990 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
381042 [Metab Prot]	1	0	0	0	0	2e-04	0	0	0	0	0
1483255 [Metab]	1	0	0	0	0	0	0	0	0	0	0
1483196 [Metab]	1	0.0116	0.011	0.0092	0.0024	0.0062	0.006	0.003	0.0032	0.0024	0.0036
5654689 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654695 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654710 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654720 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
109704 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
1963642 [Sig Transd]	1	0.009	8e-04	2e-04	2e-04	2e-04	0	0	0	0	0
1250342 [Sig Transd]	1	0.0104	0.0016	8e-04	4e-04	0	0	0	0	0	0
2219528 [Disease]	1	0	0	0	0	0	0	0	0	0	0
198203 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
6811555 [Gene Expr]	1	0.511	0.3884	0.3134	0.222	0.2258	0.1936	0.1416	0.1196	0.1152	0.1152
6811558 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
1257604 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5601884 [Gene Expr]	1	0.0564	0.0238	0.0156	0.0076	0.0088	0.008	0.0032	0.0026	0.0026	0.0024
163615 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
164378 [Metab]	1	0	0	0	0	0	0	0	0	0	0
111931 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
163358 [Metab]	1	4e-04	2e-04	0	0	0	0	0	0	0	0
109703 [Sig Transd]	1	0.0116	0.0068	0.004	0.0028	0.003	0.002	0.001	6e-04	0.0014	6e-04
3214841 [Chr Org]	1	0	0	0	0	0	0	0	0	0	0
112043 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
167021 [Sig Transd]	1	8e-04	0.001	0	2e-04	0	0	0	0	0	0
1251932 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
110362 [DNA Repair]	1	0.0272	0.0072	0.0018	0.0012	8e-04	0	0	4e-04	0	0
2892247 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
2892245 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
163767 [Metab]	1	0	0	0	0	0	0	0	0	0	0
1989781 [Metab]	1	0	0	0	0	0	0	0	0	0	0
212300 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
5674404 [Disease]	1	0	0	0	0	0	0	0	0	0	0
6807070 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8849474 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8849472 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8849473 [Sig Transd]	1	8e-04	8e-04	4e-04	0	0	0	0	0	0	0
8849470 [Sig Transd]	1	0.5364	0.3364	0.2236	0.1216	0.0966	0.062	0.037	0.0258	0.017	0.014
8849468 [Sig Transd]	1	8e-04	6e-04	0.0014	0	6e-04	6e-04	2e-04	0	0	6e-04
8849471 [Sig Transd]	1	0.0114	0.0058	0.0026	8e-04	0.001	4e-04	2e-04	2e-04	0	0
8849469 [Sig Transd]	1	0.0014	0.001	4e-04	0	0	0	0	0	0	0
8857538 [Sig Transd]	1	0.0272	0.0104	0.0038	0.0016	0.001	0.001	8e-04	4e-04	6e-04	4e-04
171306 [Cell Cycl]	1	2e-04	0	0	0	0	0	0	0	0	0
6802955 [Disease]	1	0	0	0	0	0	0	0	0	0	0
432047 [Transp Sm Mol]	1	0.033	0.0062	0.0016	2e-04	4e-04	0	0	0	0	0
167290 [Disease]	1	0	0	0	0	0	0	0	0	0	0
167238 [Disease]	1	0	0	0	0	0	0	0	0	0	0
71336 [Metab]	1	6e-04	2e-04	0	0	0	0	0	0	0	0
6791465 [Disease]	1	0	0	0	0	0	0	0	0	0	0
156902 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
209952 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
2980736 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
375276 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
390918 [Metab]	1	0	0	0	0	0	0	0	0	0	0
9033241 [Prot Loc]	1	0	0	0	0	0	0	0	0	0	0
9005895 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5576892 [Muscl contr]	1	0	0	0	0	0	0	0	0	0	0
5576894 [Muscl contr]	1	0.1074	0.0508	0.0354	0.019	0.023	0.0188	0.009	0.0072	0.0082	0.0108
5576893 [Muscl contr]	1	0	0	0	0	0	0	0	0	0	0
5576890 [Muscl contr]	1	0	0	0	0	0	0	0	0	0	0
5576886 [Muscl contr]	1	0	0	0	0	0	0	0	0	0	0
211945 [Metab]	1	0.002	4e-04	2e-04	0	0	0	0	0	0	0
156580 [Metab]	1	0	0	0	0	0	0	0	0	0	0
71182 [Metab]	1	4e-04	2e-04	0	0	0	0	0	0	0	0
2160456 [Disease]	1	0	0	0	0	0	0	0	0	0	0
8850843 [Metab]	1	0	0	0	0	0	0	0	0	0	0
2393930 [Metab]	1	0	0	0	0	0	0	0	0	0	0
5654219 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654221 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654227 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654228 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
1483257 [Metab]	1	0	0	0	0	0	0	0	0	0	0
202427 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
176417 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
69200 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
170145 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
176412 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
5578768 [Muscl contr]	1	0	0	0	0	0	0	0	0	0	0
5205685 [Cell Resp]	1	0	0	0	0	0	0	0	0	0	0
8963898 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
174824 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
8964043 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
8963899 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
75896 [Metab]	1	0	0	0	0	0	0	0	0	0	0
75892 [Hemost]	1	0.0046	0.0028	0.0036	6e-04	0.0024	0.002	6e-04	8e-04	8e-04	0.0026
76009 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
76002 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
418360 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
114608 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
418346 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
432142 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
164525 [Disease]	1	0.0096	0.0018	2e-04	8e-04	0	0	0	0	0	0
156711 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
69091 [Cell Cycl]	1	4e-04	2e-04	0	0	0	0	0	0	0	0
174411 [Cell Cycl]	1	4e-04	2e-04	0	0	0	0	0	0	0	0
5250913 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
438064 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
389977 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
426496 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
163125 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
597592 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
8957275 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
622327 [Neur Sys]	1	0.0016	0	0	0	0	0	0	0	0	0
1296071 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
1296067 [Neur Sys]	1	0.0534	0.033	0.0242	0.0148	0.0144	0.0122	0.0078	0.0078	0.0078	0.0094
1912422 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
1912420 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
1912399 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
1912408 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
389957 [Metab Prot]	1	0.8756	0.6548	0.4998	0.403	0.3206	0.2706	0.2232	0.196	0.1554	0.1188
196108 [Metab]	1	0	0	0	0	0	0	0	0	0	0
112308 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
500657 [Neur Sys]	1	0.0014	4e-04	2e-04	0	0	0	0	0	0	0
622323 [Neur Sys]	1	0.003	4e-04	0	0	0	0	0	0	0	0
5693616 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
3215018 [Metab Prot]	1	0.0046	0	0	0	0	0	0	0	0	0
72203 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
75067 [Metab RNA]	1	6e-04	0	0	0	0	0	0	0	0	0
5693607 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
77595 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
8949664 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
174414 [Cell Cycl]	1	0.092	0.037	0.0164	0.0116	0.0072	0.0052	0.0046	0.0026	0.0012	8e-04
69183 [Cell Cycl]	1	0.0332	0.0128	0.004	0.0014	0.001	6e-04	4e-04	4e-04	0	0
5357801 [Prog Cell Death]	1	0	0	0	0	0	0	0	0	0	0
964827 [Metab Prot]	1	0.0952	0.0286	0.0162	0.0066	0.006	0.0038	0.0022	0.002	0.0016	0.002
